"id","name","age","rating","value","wage","nationality","photo"
198373,"S. Robinson",26,63,425000,2000,"Scotland","https://cdn.sofifa.org/players/4/19/198373.png"
228325,"O. Berg",24,63,475000,1000,"Norway","https://cdn.sofifa.org/players/4/19/228325.png"
233445,"J. Arctander Moe",22,63,475000,1000,"Norway","https://cdn.sofifa.org/players/4/19/233445.png"
239077,"T. Hagn",23,63,5e+05,1000,"Germany","https://cdn.sofifa.org/players/4/19/239077.png"
242661,"H. Camara",20,63,825000,3000,"Saudi Arabia","https://cdn.sofifa.org/players/4/19/242661.png"
245989,"Alberto Espeso",20,63,575000,1000,"Spain","https://cdn.sofifa.org/players/4/19/245989.png"
231910,"Kim Gun Hee",23,63,525000,2000,"Korea Republic","https://cdn.sofifa.org/players/4/19/231910.png"
239078,"S. Schimmer",24,63,5e+05,1000,"Germany","https://cdn.sofifa.org/players/4/19/239078.png"
239334,"Paulo Vitor",19,63,8e+05,1000,"Brazil","https://cdn.sofifa.org/players/4/19/239334.png"
243430,"David Alba",19,63,550000,2000,"Spain","https://cdn.sofifa.org/players/4/19/243430.png"
218343,"R. Hedges",22,63,575000,2000,"Wales","https://cdn.sofifa.org/players/4/19/218343.png"
226791,"T. Moore",21,63,5e+05,5000,"England","https://cdn.sofifa.org/players/4/19/226791.png"
236775,"W. Viitala",26,63,350000,1000,"Finland","https://cdn.sofifa.org/players/4/19/236775.png"
238055,"A. Al Najjar",21,63,650000,5000,"Saudi Arabia","https://cdn.sofifa.org/players/4/19/238055.png"
241127,"Gonzalo Pereira",21,63,475000,1000,"Spain","https://cdn.sofifa.org/players/4/19/241127.png"
229353,"M. Ristl",21,63,450000,1000,"Germany","https://cdn.sofifa.org/players/4/19/229353.png"
233705,"J. Lungi S?rensen",20,63,625000,2000,"Denmark","https://cdn.sofifa.org/players/4/19/233705.png"
234473,"D. Tshiembe",26,63,375000,2000,"Denmark","https://cdn.sofifa.org/players/4/19/234473.png"
240361,"I. De Santis",21,63,575000,1000,"Italy","https://cdn.sofifa.org/players/4/19/240361.png"
187113,"L. Krogh Gerson",28,63,3e+05,2000,"Luxembourg","https://cdn.sofifa.org/players/4/19/187113.png"
190441,"V. Bindia",28,63,290000,1000,"Senegal","https://cdn.sofifa.org/players/4/19/190441.png"
229354,"A. Ferati",20,63,625000,2000,"Germany","https://cdn.sofifa.org/players/4/19/229354.png"
231402,"M. Penney",20,63,725000,4000,"England","https://cdn.sofifa.org/players/4/19/231402.png"
239338,"A. Ibrahimaj",26,63,4e+05,2000,"Germany","https://cdn.sofifa.org/players/4/19/239338.png"
244202,"R. Lamie",25,63,4e+05,1000,"Scotland","https://cdn.sofifa.org/players/4/19/244202.png"
183530,"J. Smith",31,63,325000,2000,"England","https://cdn.sofifa.org/players/4/19/183530.png"
230635,"D. Soto",19,63,7e+05,1000,"Chile","https://cdn.sofifa.org/players/4/19/230635.png"
209644,"T. Vincensini",24,63,375000,1000,"France","https://cdn.sofifa.org/players/4/19/209644.png"
210924,"A. Al Barakah",27,63,3e+05,4000,"Saudi Arabia","https://cdn.sofifa.org/players/4/19/210924.png"
239852,"D. Barreto",25,63,475000,1000,"Paraguay","https://cdn.sofifa.org/players/4/19/239852.png"
243948,"A. Andrianarimanana",27,63,425000,1000,"Madagascar","https://cdn.sofifa.org/players/4/19/243948.png"
244972,"Ricardo Schutte",20,63,575000,2000,"Portugal","https://cdn.sofifa.org/players/4/19/244972.png"
239597,"D. Jubitana",19,63,650000,1000,"Belgium","https://cdn.sofifa.org/players/4/19/239597.png"
244205,"M. Salas",20,63,6e+05,1000,"Argentina","https://cdn.sofifa.org/players/4/19/244205.png"
221167,"C. Dummigan",22,63,475000,3000,"Northern Ireland","https://cdn.sofifa.org/players/4/19/221167.png"
226543,"R. C?rdoba",28,63,325000,1000,"Colombia","https://cdn.sofifa.org/players/4/19/226543.png"
228847,"C. Lindquist",22,63,450000,1000,"Norway","https://cdn.sofifa.org/players/4/19/228847.png"
231407,"S. Donnellan",21,63,475000,1000,"Republic of Ireland","https://cdn.sofifa.org/players/4/19/231407.png"
232175,"D. Kozica",25,63,475000,1000,"Sweden","https://cdn.sofifa.org/players/4/19/232175.png"
237551,"T. Ephestion",23,63,5e+05,1000,"France","https://cdn.sofifa.org/players/4/19/237551.png"
204528,"W. Jord?n",27,63,4e+05,1000,"Colombia","https://cdn.sofifa.org/players/4/19/204528.png"
220912,"F. Jagie??o",20,63,550000,1000,"Poland","https://cdn.sofifa.org/players/4/19/220912.png"
191728,"H. Storb?k",32,63,280000,1000,"Norway","https://cdn.sofifa.org/players/4/19/191728.png"
204785,"M. Mandron",23,63,525000,3000,"France","https://cdn.sofifa.org/players/4/19/204785.png"
213745,"Robert Costa",24,63,5e+05,3000,"Spain","https://cdn.sofifa.org/players/4/19/213745.png"
225009,"Borja Fern?ndez",22,63,550000,1000,"Spain","https://cdn.sofifa.org/players/4/19/225009.png"
227825,"Jang Dae Hee",24,63,4e+05,1000,"Korea Republic","https://cdn.sofifa.org/players/4/19/227825.png"
237041,"M. Barreiro",33,63,230000,1000,"Argentina","https://cdn.sofifa.org/players/4/19/237041.png"
238577,"Kang Ji Hoon",21,63,525000,1000,"Korea Republic","https://cdn.sofifa.org/players/4/19/238577.png"
225266,"M. Rasmussen",20,63,525000,3000,"Norway","https://cdn.sofifa.org/players/4/19/225266.png"
226546,"F. Barboza",21,63,650000,2000,"Argentina","https://cdn.sofifa.org/players/4/19/226546.png"
169714,"F?bio Ferreira",29,63,350000,2000,"Portugal","https://cdn.sofifa.org/players/4/19/169714.png"
238578,"Lee Jin Hyun",20,63,6e+05,1000,"Korea Republic","https://cdn.sofifa.org/players/4/19/238578.png"
243698,"L. Meisl",19,63,575000,3000,"Austria","https://cdn.sofifa.org/players/4/19/243698.png"
193522,"F. Lepore",32,63,2e+05,1000,"Italy","https://cdn.sofifa.org/players/4/19/193522.png"
245235,"A. Bah",20,63,650000,2000,"Denmark","https://cdn.sofifa.org/players/4/19/245235.png"
216052,"F. Coniglio",26,63,450000,4000,"Argentina","https://cdn.sofifa.org/players/4/19/216052.png"
243700,"J. Hjorth",23,63,5e+05,2000,"Denmark","https://cdn.sofifa.org/players/4/19/243700.png"
244724,"E. Frederiksen",17,63,725000,1000,"Denmark","https://cdn.sofifa.org/players/4/19/244724.png"
193524,"G. Ingrosso",29,63,325000,1000,"Italy","https://cdn.sofifa.org/players/4/19/193524.png"
219637,"Ander Cantero",23,63,375000,3000,"Spain","https://cdn.sofifa.org/players/4/19/219637.png"
176373,"Bae Ki Jong",35,63,160000,1000,"Korea Republic","https://cdn.sofifa.org/players/4/19/176373.png"
244213,"Jorge F?lix",26,63,4e+05,2000,"Spain","https://cdn.sofifa.org/players/4/19/244213.png"
232950,"H. Akino",23,63,450000,2000,"Japan","https://cdn.sofifa.org/players/4/19/232950.png"
242166,"A. Layouni",25,63,450000,1000,"Sweden","https://cdn.sofifa.org/players/4/19/242166.png"
242678,"J. Salazar",21,63,8e+05,1000,"Colombia","https://cdn.sofifa.org/players/4/19/242678.png"
220663,"M. Kalles?e",21,63,6e+05,2000,"Denmark","https://cdn.sofifa.org/players/4/19/220663.png"
231672,"L. Sierra",30,63,270000,1000,"Colombia","https://cdn.sofifa.org/players/4/19/231672.png"
239352,"R. Guder",23,63,525000,2000,"Germany","https://cdn.sofifa.org/players/4/19/239352.png"
54008,"S. Bywater",37,63,20000,1000,"England","https://cdn.sofifa.org/players/4/19/54008.png"
245241,"A. Bangoura",22,63,550000,5000,"Guinea","https://cdn.sofifa.org/players/4/19/245241.png"
245497,"Chema",20,63,650000,1000,"Spain","https://cdn.sofifa.org/players/4/19/245497.png"
237050,"O. Kudryk",21,63,450000,1000,"Ukraine","https://cdn.sofifa.org/players/4/19/237050.png"
245242,"D. Todorovic",21,63,550000,4000,"Bosnia Herzegovina","https://cdn.sofifa.org/players/4/19/245242.png"
245754,"D. Deni?",22,63,575000,1000,"Serbia","https://cdn.sofifa.org/players/4/19/245754.png"
197883,"P. Cowan-Hall",27,63,375000,2000,"England","https://cdn.sofifa.org/players/4/19/197883.png"
211707,"P. McGinn",27,63,3e+05,2000,"Scotland","https://cdn.sofifa.org/players/4/19/211707.png"
224763,"K. Bielik",20,63,725000,10000,"Poland","https://cdn.sofifa.org/players/4/19/224763.png"
227579,"D. H?mmet",21,63,525000,1000,"Turkey","https://cdn.sofifa.org/players/4/19/227579.png"
242427,"A. Mora",20,63,475000,3000,"Mexico","https://cdn.sofifa.org/players/4/19/242427.png"
243963,"K. Magennis",19,63,775000,1000,"Scotland","https://cdn.sofifa.org/players/4/19/243963.png"
207868,"J. Mountney",25,63,475000,1000,"Republic of Ireland","https://cdn.sofifa.org/players/4/19/207868.png"
224252,"P. Pfl?cke",21,63,625000,1000,"Germany","https://cdn.sofifa.org/players/4/19/224252.png"
232444,"N. Falasco",24,63,375000,1000,"Italy","https://cdn.sofifa.org/players/4/19/232444.png"
233212,"A. Skovgaard",21,63,525000,2000,"Denmark","https://cdn.sofifa.org/players/4/19/233212.png"
191996,"F. Al Yamani",28,63,3e+05,5000,"Saudi Arabia","https://cdn.sofifa.org/players/4/19/191996.png"
199421,"C. Maboulou",28,63,375000,2000,"Congo","https://cdn.sofifa.org/players/4/19/199421.png"
205053,"R. McCabe",25,63,450000,1000,"Scotland","https://cdn.sofifa.org/players/4/19/205053.png"
142333,"M. McNulty",37,63,20000,1000,"Republic of Ireland","https://cdn.sofifa.org/players/4/19/142333.png"
158973,"L. Corti",37,63,20000,2000,"Argentina","https://cdn.sofifa.org/players/4/19/158973.png"
183549,"E. Parish",28,63,3e+05,1000,"England","https://cdn.sofifa.org/players/4/19/183549.png"
231678,"R. Tongyik",21,63,475000,1000,"Australia","https://cdn.sofifa.org/players/4/19/231678.png"
235518,"Bola?os",23,63,550000,2000,"Spain","https://cdn.sofifa.org/players/4/19/235518.png"
240126,"W. Meyiwa",18,63,750000,1000,"South Africa","https://cdn.sofifa.org/players/4/19/240126.png"
228607,"D. Reimann",21,63,450000,1000,"Germany","https://cdn.sofifa.org/players/4/19/228607.png"
228863,"T. Heintz",19,63,625000,1000,"Norway","https://cdn.sofifa.org/players/4/19/228863.png"
230143,"K. Dermaku",26,63,375000,1000,"Albania","https://cdn.sofifa.org/players/4/19/230143.png"
243967,"A. Mendes Moreira",23,63,5e+05,2000,"Netherlands","https://cdn.sofifa.org/players/4/19/243967.png"
232448,"K. Seki",32,62,170000,1000,"Japan","https://cdn.sofifa.org/players/4/19/232448.png"
233728,"M. Doucour?",20,62,6e+05,3000,"France","https://cdn.sofifa.org/players/4/19/233728.png"
244736,"S. Beusnard",26,62,350000,1000,"France","https://cdn.sofifa.org/players/4/19/244736.png"
201217,"J. Kamber",26,62,3e+05,2000,"Switzerland","https://cdn.sofifa.org/players/4/19/201217.png"
222209,"G. Mutombo",22,62,375000,1000,"France","https://cdn.sofifa.org/players/4/19/222209.png"
234241,"B. Lubala",20,62,675000,4000,"DR Congo","https://cdn.sofifa.org/players/4/19/234241.png"
184065,"S. Zizzo",31,62,2e+05,1000,"United States","https://cdn.sofifa.org/players/4/19/184065.png"
203778,"A. Horwath",31,62,180000,1000,"United States","https://cdn.sofifa.org/players/4/19/203778.png"
212994,"R. Healey",23,62,425000,7000,"England","https://cdn.sofifa.org/players/4/19/212994.png"
228610,"O. Muzayil",25,62,3e+05,5000,"Saudi Arabia","https://cdn.sofifa.org/players/4/19/228610.png"
169474,"A. Taylor",32,62,170000,3000,"England","https://cdn.sofifa.org/players/4/19/169474.png"
235780,"A. Sosa",18,62,475000,1000,"Argentina","https://cdn.sofifa.org/players/4/19/235780.png"
239620,"J. Cruz",19,62,450000,3000,"Mexico","https://cdn.sofifa.org/players/4/19/239620.png"
243972,"Jordi S?nchez",23,62,425000,2000,"Spain","https://cdn.sofifa.org/players/4/19/243972.png"
182788,"Wan Houliang",32,62,170000,2000,"China PR","https://cdn.sofifa.org/players/4/19/182788.png"
220677,"J. Morrell",21,62,475000,5000,"Wales","https://cdn.sofifa.org/players/4/19/220677.png"
237317,"R. Macek",21,62,525000,10000,"Czech Republic","https://cdn.sofifa.org/players/4/19/237317.png"
240901,"Idrisa Samb?",20,62,525000,2000,"Portugal","https://cdn.sofifa.org/players/4/19/240901.png"
223750,"D. Steininger",23,62,450000,2000,"Germany","https://cdn.sofifa.org/players/4/19/223750.png"
229638,"M. Kuleli",20,62,4e+05,1000,"Turkey","https://cdn.sofifa.org/players/4/19/229638.png"
236038,"K. Duncan",20,62,475000,1000,"United States","https://cdn.sofifa.org/players/4/19/236038.png"
244486,"M. Eskihella?",21,62,450000,2000,"Turkey","https://cdn.sofifa.org/players/4/19/244486.png"
244998,"Bruno Michel",19,62,525000,2000,"Brazil","https://cdn.sofifa.org/players/4/19/244998.png"
213767,"L. Nolan",23,62,4e+05,1000,"Northern Ireland","https://cdn.sofifa.org/players/4/19/213767.png"
232455,"H. Futami",26,62,260000,1000,"Japan","https://cdn.sofifa.org/players/4/19/232455.png"
242183,"D. Otto",19,62,650000,3000,"Germany","https://cdn.sofifa.org/players/4/19/242183.png"
212488,"Quique Cebri?",23,62,350000,2000,"Spain","https://cdn.sofifa.org/players/4/19/212488.png"
222472,"D. Granli",24,62,375000,1000,"Norway","https://cdn.sofifa.org/players/4/19/222472.png"
245256,"J. Vargas",23,62,375000,1000,"Costa Rica","https://cdn.sofifa.org/players/4/19/245256.png"
230409,"T?lio Nevinha",30,62,230000,3000,"Brazil","https://cdn.sofifa.org/players/4/19/230409.png"
232713,"D. Sappa",23,62,350000,2000,"Argentina","https://cdn.sofifa.org/players/4/19/232713.png"
242953,"N. Boxall",26,62,0,0,"New Zealand","https://cdn.sofifa.org/players/4/19/242953.png"
246281,"Emilio Bernad",18,62,5e+05,1000,"Spain","https://cdn.sofifa.org/players/4/19/246281.png"
220682,"Murilo Mendes",23,62,425000,1000,"Brazil","https://cdn.sofifa.org/players/4/19/220682.png"
227594,"J. Obrian",23,62,425000,1000,"Colombia","https://cdn.sofifa.org/players/4/19/227594.png"
235018,"M. Nicolas",20,62,550000,2000,"Germany","https://cdn.sofifa.org/players/4/19/235018.png"
236554,"J. M?bius",21,62,525000,1000,"Germany","https://cdn.sofifa.org/players/4/19/236554.png"
226571,"Thallyson",26,62,290000,2000,"Brazil","https://cdn.sofifa.org/players/4/19/226571.png"
244491,"C. Kobald",20,62,4e+05,1000,"Austria","https://cdn.sofifa.org/players/4/19/244491.png"
212492,"J. Gray",22,62,4e+05,2000,"England","https://cdn.sofifa.org/players/4/19/212492.png"
153100,"S. Nelson",36,62,40000,1000,"England","https://cdn.sofifa.org/players/4/19/153100.png"
163852,"D. So?decki",31,62,2e+05,1000,"Poland","https://cdn.sofifa.org/players/4/19/163852.png"
236556,"M. Hongla",20,62,4e+05,1000,"Cameroon","https://cdn.sofifa.org/players/4/19/236556.png"
237324,"V. Dragomir",19,62,650000,1000,"Romania","https://cdn.sofifa.org/players/4/19/237324.png"
237580,"D. Schmidt",26,62,260000,1000,"Japan","https://cdn.sofifa.org/players/4/19/237580.png"
246285,"Ayala",21,62,4e+05,1000,"Spain","https://cdn.sofifa.org/players/4/19/246285.png"
204814,"N. Erlbeck",25,62,375000,1000,"Germany","https://cdn.sofifa.org/players/4/19/204814.png"
209935,"D. Gallagher",27,62,3e+05,1000,"Scotland","https://cdn.sofifa.org/players/4/19/209935.png"
229135,"M. Hauptmeijer",21,62,375000,1000,"Netherlands","https://cdn.sofifa.org/players/4/19/229135.png"
236047,"A. Granlund",28,62,240000,1000,"Finland","https://cdn.sofifa.org/players/4/19/236047.png"
238351,"Kim Dong Min",23,62,350000,1000,"Korea Republic","https://cdn.sofifa.org/players/4/19/238351.png"
241935,"F. Kusi?",22,62,425000,1000,"Serbia","https://cdn.sofifa.org/players/4/19/241935.png"
230928,"A. Sorge",25,62,350000,1000,"Germany","https://cdn.sofifa.org/players/4/19/230928.png"
235536,"F. Venegas",19,62,5e+05,1000,"Mexico","https://cdn.sofifa.org/players/4/19/235536.png"
232977,"R. Shinzato",27,62,290000,1000,"Japan","https://cdn.sofifa.org/players/4/19/232977.png"
241169,"Borja Estepa",19,62,575000,1000,"Spain","https://cdn.sofifa.org/players/4/19/241169.png"
190481,"M. Solheim",30,62,220000,1000,"Norway","https://cdn.sofifa.org/players/4/19/190481.png"
215570,"G. Rea",23,62,375000,2000,"Republic of Ireland","https://cdn.sofifa.org/players/4/19/215570.png"
224018,"Rub?n Mesa",26,62,375000,5000,"Spain","https://cdn.sofifa.org/players/4/19/224018.png"
231442,"M. Browne",20,62,675000,8000,"England","https://cdn.sofifa.org/players/4/19/231442.png"
232722,"S. Morishita",32,62,170000,1000,"Japan","https://cdn.sofifa.org/players/4/19/232722.png"
239890,"O. Kabak",18,62,575000,3000,"Turkey","https://cdn.sofifa.org/players/4/19/239890.png"
244754,"A. Pikk",25,62,325000,1000,"Estonia","https://cdn.sofifa.org/players/4/19/244754.png"
218387,"N. Espinoza",22,62,350000,1000,"Chile","https://cdn.sofifa.org/players/4/19/218387.png"
226835,"A. Ahmed",29,62,290000,1000,"Sweden","https://cdn.sofifa.org/players/4/19/226835.png"
238611,"H. Bilal",20,62,550000,2000,"Turkey","https://cdn.sofifa.org/players/4/19/238611.png"
234516,"J. Soto",26,62,3e+05,1000,"Chile","https://cdn.sofifa.org/players/4/19/234516.png"
240660,"M. L?ris",20,62,675000,2000,"France","https://cdn.sofifa.org/players/4/19/240660.png"
222997,"M. Maier",22,62,425000,2000,"Austria","https://cdn.sofifa.org/players/4/19/222997.png"
242965,"F. Hornby",18,62,625000,7000,"Scotland","https://cdn.sofifa.org/players/4/19/242965.png"
213014,"F. Adu Kwame",33,62,120000,1000,"Ghana","https://cdn.sofifa.org/players/4/19/213014.png"
152598,"M. Hamoud",33,62,120000,1000,"Norway","https://cdn.sofifa.org/players/4/19/152598.png"
219414,"I. Alba",23,62,325000,1000,"Colombia","https://cdn.sofifa.org/players/4/19/219414.png"
244246,"A. L?pez",19,62,575000,5000,"Netherlands","https://cdn.sofifa.org/players/4/19/244246.png"
245526,"A. Akinyemi",19,62,650000,1000,"Nigeria","https://cdn.sofifa.org/players/4/19/245526.png"
245271,"M. Guti?rrez",26,62,350000,1000,"Uruguay","https://cdn.sofifa.org/players/4/19/245271.png"
218392,"G. Diaz",24,62,325000,1000,"Chile","https://cdn.sofifa.org/players/4/19/218392.png"
236824,"R. ten Hove",20,62,475000,1000,"Netherlands","https://cdn.sofifa.org/players/4/19/236824.png"
238616,"Pedro Neto",18,62,625000,1000,"Portugal","https://cdn.sofifa.org/players/4/19/238616.png"
186136,"C. Fagan",29,62,3e+05,1000,"Republic of Ireland","https://cdn.sofifa.org/players/4/19/186136.png"
203289,"M. Clayton",23,62,425000,2000,"England","https://cdn.sofifa.org/players/4/19/203289.png"
225561,"M. Litka",22,62,5e+05,3000,"Germany","https://cdn.sofifa.org/players/4/19/225561.png"
228889,"J. McGing",24,62,325000,1000,"Australia","https://cdn.sofifa.org/players/4/19/228889.png"
231705,"J. Jim?nez",24,62,375000,1000,"Colombia","https://cdn.sofifa.org/players/4/19/231705.png"
238105,"Li Peng",27,62,3e+05,3000,"China PR","https://cdn.sofifa.org/players/4/19/238105.png"
240665,"Carlos Gracia",25,62,350000,1000,"Spain","https://cdn.sofifa.org/players/4/19/240665.png"
240921,"R. Hern?ndez",20,62,6e+05,1000,"Venezuela","https://cdn.sofifa.org/players/4/19/240921.png"
211739,"E. Ye?ilyurt",24,62,375000,2000,"Germany","https://cdn.sofifa.org/players/4/19/211739.png"
236315,"A. Jones",20,62,475000,5000,"England","https://cdn.sofifa.org/players/4/19/236315.png"
208156,"G. Piscitella",25,62,350000,1000,"Italy","https://cdn.sofifa.org/players/4/19/208156.png"
243996,"Samuel Manch?n",21,62,550000,1000,"Spain","https://cdn.sofifa.org/players/4/19/243996.png"
245532,"H. Silveira",25,62,4e+05,3000,"Uruguay","https://cdn.sofifa.org/players/4/19/245532.png"
246044,"Andr?s Mart?n",18,62,625000,1000,"Spain","https://cdn.sofifa.org/players/4/19/246044.png"
190492,"J. Labadie",27,62,3e+05,2000,"England","https://cdn.sofifa.org/players/4/19/190492.png"
172573,"P. Kristensen",31,62,2e+05,2000,"Denmark","https://cdn.sofifa.org/players/4/19/172573.png"
228382,"D. Agyei",21,62,475000,7000,"England","https://cdn.sofifa.org/players/4/19/228382.png"
239134,"N. Fofana",28,62,240000,1000,"France","https://cdn.sofifa.org/players/4/19/239134.png"
191006,"A. Golec",28,62,250000,1000,"Australia","https://cdn.sofifa.org/players/4/19/191006.png"
231711,"C. P?rez",23,62,450000,1000,"Colombia","https://cdn.sofifa.org/players/4/19/231711.png"
